Zone,CPC_No_POI,CPC_POI,CPC_Global
1124067.0,0.7438358806081878,0.7364995133692026,0.6570047161655171
1124068.0,0.7245141808545619,0.730909623148301,0.600644977784866
1124069.0,0.829353153716126,0.8318533835260199,0.6470031284293938
1124071.0,0.6728533241488812,0.7717454073354509,0.5798547050513979
1124075.0,0.726224832315934,0.6956202000497235,0.5773150873155821
1124077.0,0.7087462037720744,0.6983307181682289,0.6036183159106009
1124078.0,0.7079142781511651,0.7569154917191989,0.5759999239208123
1124079.0,0.6814395380593454,0.660221950034536,0.5405091156665285
1124080.0,0.7303184658371857,0.7555926914837762,0.5834447655950168
1124081.0,0.7058432238261351,0.7366067798470087,0.5982098699950843
1124082.0,0.6769561833225858,0.7416717562917434,0.5686250285980091
1125058.0,0.595828341089825,0.5985052292524157,0.4523279289750314
1125065.0,0.7269455443094732,0.7406236013529627,0.5904509167417851
1125066.0,0.6931474817154768,0.7284421169078739,0.5771468921833058
1125067.0,0.6864779542679855,0.6965001968735494,0.5789864528037967
1125070.0,0.6181626797812517,0.7097900013057835,0.560007784904604
1125071.0,0.7587582939715568,0.7840464262544963,0.5328337191280039
1125073.0,0.6745326657074425,0.6502612752748156,0.5314172108441758
1125074.0,0.604448876216636,0.6431325063991759,0.5088365323081662
