ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
BMSZ02,BMSZ01,297.2520169907925
BMSZ02,TNSZ02,66.45794832700854
BMSZ02,BMSZ05,16.278528176365064
BMSZ02,QTSZ05,31.54292166376676
BMSZ02,BMSZ16,17.08724324342332
BMSZ02,QTSZ06,30.128970461132415
BMSZ02,SRSZ01,28.97837628843929
BMSZ02,QTSZ07,12.51889693682319
BMSZ02,OTSZ01,14.750326019137832
BMSZ02,RVSZ01,5.035317905807315
BMSZ02,RVSZ03,5.3565264391614855
BMSZ02,OTSZ02,3.1694277333861165
BMSZ02,RVSZ05,10.252156168083541
BMSZ02,TNSZ03,25.710808498622775
BMSZ02,RVSZ02,2.2367175799967214
BMSZ02,ORSZ01,4.826465716222921
BMSZ02,QTSZ14,21.57839093799744
BMSZ02,BMSZ17,3.41092788605529
BMSZ02,OTSZ03,64.5773250988262
BMSZ02,QTSZ12,17.68327208876297
BMSZ02,DTSZ10,2.0394463446891384
BMSZ02,RVSZ04,2.998541880032214
BMSZ02,SRSZ02,8.850752104385464
BMSZ02,ORSZ02,22.452978700593437
BMSZ02,DTSZ07,4.558784388677973
BMSZ02,ORSZ03,10.767056335549942
BMSZ02,DTSZ09,4.493228809624762
BMSZ02,OTSZ04,5.607983359076997
BMSZ02,QTSZ04,1.4857388624523309
BMSZ02,QTSZ03,1.9140857374997216
BMSZ02,MUSZ02,4.327921146610632
BMSZ02,SRSZ03,5.868042717266371
BMSZ02,NTSZ01,1.5551645981386022
BMSZ02,DTSZ04,0.5607117995865781
BMSZ02,DTSZ08,4.223206374243853
BMSZ02,NTSZ04,1.6216901369531689
BMSZ02,MUSZ01,4.338572232223636
BMSZ02,QTSZ08,6.34842912810372
BMSZ02,TNSZ01,5.184607898156504
BMSZ02,DTSZ05,3.411126277075841
BMSZ02,TNSZ04,7.9257814272412235
BMSZ02,MUSZ03,2.26238066712797
BMSZ02,SISZ01,10.843034254168767
BMSZ02,DTSZ11,2.4721461156750744
BMSZ02,NTSZ05,0.10866735483308815
BMSZ02,NTSZ06,0.29248303716505314
BMSZ02,NTSZ02,0.6023900209901261
BMSZ02,RCSZ07,0.23510113715745673
BMSZ02,QTSZ02,1.7462891143791661
BMSZ02,NTSZ03,1.2022110072181482
BMSZ02,DTSZ02,6.086634117396353
BMSZ02,DTSZ06,0.6405927103819297
BMSZ02,RCSZ08,0.9300215029978016
BMSZ02,BTSZ08,0.7122235434199736
BMSZ02,RCSZ09,1.7601186873999737
BMSZ02,RCSZ06,0.1884631534532386
BMSZ02,RCSZ10,3.425589446407935
BMSZ02,QTSZ13,2.3846540071685496
BMSZ02,DTSZ12,1.270704816036584
BMSZ02,BTSZ07,1.6945257702217673
BMSZ02,DTSZ01,3.4234391469758028
BMSZ02,SVSZ01,0.18364594963428701
BMSZ02,DTSZ03,3.7714918351370503
BMSZ02,QTSZ01,0.4821485140384932
BMSZ02,NVSZ02,2.630745009321468
BMSZ02,RCSZ01,1.4858891223217388
BMSZ02,RCSZ02,2.349791796586426
BMSZ02,QTSZ15,1.5155362982694427
BMSZ02,NVSZ03,0.661417849382359
BMSZ02,NVSZ04,0.49859108224830684
BMSZ02,QTSZ11,5.62558833860224
BMSZ02,RCSZ04,0.08051081486507712
BMSZ02,QTSZ10,1.5132011954682636
BMSZ02,KLSZ07,0.8856528736018265
BMSZ02,RCSZ03,0.30623332348634286
BMSZ02,RCSZ05,2.0199852566618617
BMSZ02,BTSZ06,0.7000809213639075
BMSZ02,MSSZ01,0.8288953600487803
BMSZ02,KLSZ09,0.7812951036900494
BMSZ02,KLSZ06,2.749399034342068
BMSZ02,BTSZ04,0.46502130878820425
BMSZ02,QTSZ09,0.5838789640171347
BMSZ02,BTSZ05,0.5015055541216299
BMSZ02,NVSZ05,0.4322435897939959
BMSZ02,NVSZ01,3.2737469131231944
BMSZ02,MESZ01,0.07147403903523328
BMSZ02,CLSZ07,0.683141694238772
BMSZ02,KLSZ08,0.5061532286498152
BMSZ02,BTSZ03,0.9114128261500579
BMSZ02,TPSZ02,1.0084775145215858
BMSZ02,KLSZ04,0.26401323147629724
BMSZ02,KLSZ01,1.016407041489371
BMSZ02,CLSZ08,0.294759628463426
BMSZ02,KLSZ05,0.8828671741201305
BMSZ02,SISZ02,0.12728815670184093
BMSZ02,TPSZ01,0.3442594863893748
BMSZ02,CLSZ04,0.6071239439639735
BMSZ02,KLSZ03,0.2571933405129815
BMSZ02,CLSZ06,0.5266849161657068
BMSZ02,TPSZ04,0.12437776790091318
BMSZ02,TPSZ07,0.13784872917699448
BMSZ02,BTSZ02,0.5953605808999903
BMSZ02,KLSZ02,0.2139540658131218
BMSZ02,TPSZ03,0.13123798707536818
BMSZ02,CLSZ02,0.22041384709677683
BMSZ02,MPSZ05,0.051488778460741035
BMSZ02,TPSZ06,0.12498347847394291
BMSZ02,CLSZ09,0.0467302617604118
BMSZ02,TPSZ09,0.19500540607968606
BMSZ02,TPSZ05,0.09480993488597252
BMSZ02,CLSZ05,0.19524845083311135
BMSZ02,GLSZ01,0.13088326434970934
BMSZ02,GLSZ04,1.9874800841781723
BMSZ02,BTSZ01,0.9625093851330134
